Day,Time,Sensor 1 CO2,Sensor 2 CO2,Day Type,n,Month
13-Feb,15:35,1242.4,1230,Anchor,20.5,Winter
13-Feb,15:40,1234.8,1220.2,Anchor,20.5,Winter
13-Feb,15:45,1223.4,1202.6,Anchor,20.5,Winter
13-Feb,15:50,1209.4,1195.4,Anchor,20.5,Winter
13-Feb,15:55,1196.6,1187.8,Anchor,20.5,Winter
13-Feb,16:00,1193.4,1179,Anchor,20.5,Winter
13-Feb,16:05,1210.8,1185,Anchor,20.5,Winter
13-Feb,16:10,1224.4,1206,Anchor,20.5,Winter
13-Feb,16:15,1220.8,1221.4,Anchor,20.5,Winter
13-Feb,16:20,1232,1239,Anchor,20.5,Winter
13-Feb,16:25,1236.4,1275.6,Anchor,20.5,Winter
13-Feb,16:30,1259.2,1328,Anchor,20.5,Winter
13-Feb,16:35,1295,1340.8,Anchor,20.5,Winter
13-Feb,16:40,1302.2,1348.6,Anchor,20.5,Winter
13-Feb,16:45,1297.4,1349.4,Anchor,20.5,Winter
13-Feb,16:50,1307,1350.2,Anchor,20.5,Winter
13-Feb,16:55,1313.4,1356.2,Anchor,20.5,Winter
13-Feb,17:00,1312.8,1351,Anchor,20.5,Winter
14-Feb,9:10,486,493.2,Anchor,21,Winter
14-Feb,9:15,505.2,497.4,Anchor,21,Winter
14-Feb,9:20,505.8,503,Anchor,21,Winter
14-Feb,9:25,509.8,509.8,Anchor,21,Winter
14-Feb,9:30,511.4,523,Anchor,21,Winter
14-Feb,9:35,526.6,551.8,Anchor,21,Winter
14-Feb,9:40,548.4,559.6,Anchor,21,Winter
14-Feb,9:45,562.6,573.6,Anchor,21,Winter
14-Feb,9:50,581.4,597.6,Anchor,21,Winter
14-Feb,9:55,617.6,621.4,Anchor,21,Winter
14-Feb,10:00,641.2,640,Anchor,21,Winter
14-Feb,10:05,670.4,663.2,Anchor,21,Winter
14-Feb,10:10,703.8,680.8,Anchor,21,Winter
14-Feb,10:15,741.8,730.6,Anchor,21,Winter
14-Feb,10:20,749,762.8,Anchor,21,Winter
14-Feb,10:25,752.6,775.4,Anchor,21,Winter
14-Feb,10:30,768,773,Anchor,21,Winter
14-Feb,10:35,759.6,772.8,Anchor,21,Winter
14-Feb,10:40,756,772.2,Anchor,21,Winter
14-Feb,10:45,756.6,769.8,Anchor,21,Winter
14-Feb,10:50,771.6,775.6,Anchor,21,Winter
14-Feb,10:55,773,777.8,Anchor,21,Winter
14-Feb,11:00,765.4,786.6,Anchor,21,Winter
14-Feb,11:05,790.8,888.6,Anchor,21,Winter
14-Feb,11:10,844.4,871,Anchor,21,Winter
14-Feb,11:15,889,874.2,Anchor,21,Winter
14-Feb,11:20,912,898.4,Anchor,21,Winter
14-Feb,11:25,934.4,896.2,Anchor,21,Winter
14-Feb,11:30,948.8,917.2,Anchor,21,Winter
14-Feb,11:35,953.8,940,Anchor,21,Winter
14-Feb,11:40,958.8,975.2,Anchor,21,Winter
14-Feb,11:45,1001.4,1007.7,Anchor,21,Winter
14-Feb,11:50,1032.5,1315,Anchor,21,Winter
14-Feb,11:55,NA,NA,Anchor,21,Winter
14-Feb,12:00,NA,NA,Anchor,21,Winter
14-Feb,12:05,NA,NA,Anchor,21,Winter
14-Feb,12:10,NA,NA,Anchor,21,Winter
14-Feb,12:15,1180.5,1254.2,Anchor,21,Winter
14-Feb,12:20,1288,1280.4,Anchor,21,Winter
14-Feb,12:25,1314.8,1286.8,Anchor,21,Winter
14-Feb,12:30,1305.6,1272.8,Anchor,21,Winter
14-Feb,12:35,1298.4,1412.2,Anchor,21,Winter
14-Feb,12:40,1318.2,1326.6,Anchor,21,Winter
14-Feb,12:45,1352.8,1286,Anchor,21,Winter
14-Feb,12:50,1341.8,1290.2,Anchor,21,Winter
14-Feb,12:55,1323.2,1418.6,Anchor,21,Winter
14-Feb,13:00,1363.4,1493.6,Anchor,21,Winter
14-Feb,13:05,1353.6,1423.8,Anchor,21,Winter
14-Feb,13:10,1355,1427.8,Anchor,21,Winter
14-Feb,13:15,1358.2,1358.4,Anchor,21,Winter
14-Feb,13:20,1335,1305.4,Anchor,21,Winter
14-Feb,13:25,1336.2,1292.8,Anchor,21,Winter
14-Feb,13:30,1369,1304.4,Anchor,21,Winter
14-Feb,13:35,1375.2,1284.2,Anchor,21,Winter
14-Feb,13:40,1368.4,1282.2,Anchor,21,Winter
14-Feb,13:45,1374.4,1293,Anchor,21,Winter
14-Feb,13:50,1386.8,1306,Anchor,21,Winter
14-Feb,13:55,1419.8,1345.4,Anchor,21,Winter
14-Feb,14:00,1437.8,1364,Anchor,21,Winter
14-Feb,14:05,1438,1373.2,Anchor,21,Winter
14-Feb,14:10,1433.4,1373,Anchor,21,Winter
14-Feb,14:15,1442,1378.8,Anchor,21,Winter
14-Feb,14:20,1456.4,1392.6,Anchor,21,Winter
14-Feb,14:25,1458.2,1404.4,Anchor,21,Winter
14-Feb,14:30,1456,1414.6,Anchor,21,Winter
14-Feb,14:35,1455.8,1435.4,Anchor,21,Winter
14-Feb,14:40,1448.2,1475.6,Anchor,21,Winter
14-Feb,14:45,1457.2,1454.4,Anchor,21,Winter
14-Feb,14:50,1450,1429.8,Anchor,21,Winter
14-Feb,14:55,1444.2,1419,Anchor,21,Winter
14-Feb,15:00,1434.2,1405,Anchor,21,Winter
14-Feb,15:05,1442.8,1394.6,Anchor,21,Winter
14-Feb,15:10,1456.2,1390.2,Anchor,21,Winter
14-Feb,15:15,1465,1402.6,Anchor,21,Winter
14-Feb,15:20,1469.6,1408.8,Anchor,21,Winter
14-Feb,15:25,1469.4,1404.6,Anchor,21,Winter
14-Feb,15:30,1466.6,1401,Anchor,21,Winter
14-Feb,15:35,1460.2,1408.6,Anchor,21,Winter
14-Feb,15:40,1448.8,1410.6,Anchor,21,Winter
14-Feb,15:45,1447,1405.4,Anchor,21,Winter
14-Feb,15:50,1439.6,1396,Anchor,21,Winter
14-Feb,15:55,1439,1398.8,Anchor,21,Winter
14-Feb,16:00,1432.4,1404.2,Anchor,21,Winter
14-Feb,16:05,1439.2,1446,Anchor,21,Winter
14-Feb,16:10,1447.2,1424.6,Anchor,21,Winter
14-Feb,16:15,1450,1423.8,Anchor,21,Winter
14-Feb,16:20,1460,1450.8,Anchor,21,Winter
14-Feb,16:25,1474.8,1474.8,Anchor,21,Winter
14-Feb,16:30,1500.4,1486.2,Anchor,21,Winter
14-Feb,16:35,1509.8,1486.6,Anchor,21,Winter
14-Feb,16:40,1496,1458.8,Anchor,21,Winter
14-Feb,16:45,1480.8,1442.4,Anchor,21,Winter
14-Feb,16:50,1470.4,1439,Anchor,21,Winter
14-Feb,16:55,1453,1426,Anchor,21,Winter
14-Feb,17:00,1432.2,1401.2,Anchor,21,Winter
15-Feb,9:10,505.6,533.2,Hybrid,18,Winter
15-Feb,9:15,513.6,546.8,Hybrid,18,Winter
15-Feb,9:20,530.2,554.4,Hybrid,18,Winter
15-Feb,9:25,538.4,565.4,Hybrid,18,Winter
15-Feb,9:30,545,576.4,Hybrid,18,Winter
15-Feb,9:35,557.4,583.6,Hybrid,18,Winter
15-Feb,9:40,573.6,601.2,Hybrid,18,Winter
15-Feb,9:45,586,610.2,Hybrid,18,Winter
15-Feb,9:50,590.8,623.8,Hybrid,18,Winter
15-Feb,9:55,594.6,637.6,Hybrid,18,Winter
15-Feb,10:00,605.2,648.2,Hybrid,18,Winter
15-Feb,10:05,623.2,665.6,Hybrid,18,Winter
15-Feb,10:10,643,679.2,Hybrid,18,Winter
15-Feb,10:15,678,703.6,Hybrid,18,Winter
15-Feb,10:20,686.2,710.6,Hybrid,18,Winter
15-Feb,10:25,694.6,717.4,Hybrid,18,Winter
15-Feb,10:30,710.2,733,Hybrid,18,Winter
15-Feb,10:35,715.2,741.8,Hybrid,18,Winter
15-Feb,10:40,727,748,Hybrid,18,Winter
15-Feb,10:45,741.8,750.6,Hybrid,18,Winter
15-Feb,10:50,750.4,756.2,Hybrid,18,Winter
15-Feb,10:55,752.6,762.4,Hybrid,18,Winter
15-Feb,11:00,770.4,780.6,Hybrid,18,Winter
15-Feb,11:05,786.6,795.8,Hybrid,18,Winter
15-Feb,11:10,802.5,810.6,Hybrid,18,Winter
15-Feb,11:15,821.2,824.4,Hybrid,18,Winter
15-Feb,11:20,824.6,828.6,Hybrid,18,Winter
15-Feb,11:25,829.8,833.8,Hybrid,18,Winter
15-Feb,11:30,840.2,844.8,Hybrid,18,Winter
15-Feb,11:35,848.6,878.8,Hybrid,18,Winter
15-Feb,11:40,913.4,1032.6,Hybrid,18,Winter
15-Feb,11:45,955.6,1081.4,Hybrid,18,Winter
15-Feb,11:50,975,1028.8,Hybrid,18,Winter
15-Feb,11:55,947.8,992.8,Hybrid,18,Winter
15-Feb,12:00,920.8,950.8,Hybrid,18,Winter
15-Feb,12:05,906.8,920.2,Hybrid,18,Winter
15-Feb,12:10,895.8,903.4,Hybrid,18,Winter
15-Feb,12:15,897,896.6,Hybrid,18,Winter
15-Feb,12:20,906.8,906,Hybrid,18,Winter
15-Feb,12:25,924.4,905,Hybrid,18,Winter
15-Feb,12:30,931.8,915.4,Hybrid,18,Winter
15-Feb,12:35,941,927.4,Hybrid,18,Winter
15-Feb,12:40,942,933.2,Hybrid,18,Winter
15-Feb,12:45,946.4,945.2,Hybrid,18,Winter
15-Feb,12:50,974.8,955.4,Hybrid,18,Winter
15-Feb,12:55,980.6,956.2,Hybrid,18,Winter
15-Feb,13:00,1003.8,964.6,Hybrid,18,Winter
15-Feb,13:05,1008.4,973.6,Hybrid,18,Winter
15-Feb,13:10,998,970.2,Hybrid,18,Winter
15-Feb,13:15,983.6,970,Hybrid,18,Winter
15-Feb,13:20,955.6,963.2,Hybrid,18,Winter
15-Feb,13:25,945.8,956.6,Hybrid,18,Winter
15-Feb,13:30,977.8,957,Hybrid,18,Winter
15-Feb,13:35,978.8,964.6,Hybrid,18,Winter
15-Feb,13:40,972.8,977.8,Hybrid,18,Winter
15-Feb,13:45,991.8,1002.4,Hybrid,18,Winter
15-Feb,13:50,1004.4,1006.2,Hybrid,18,Winter
15-Feb,13:55,1009.2,1003.2,Hybrid,18,Winter
15-Feb,14:00,1007,1001,Hybrid,18,Winter
15-Feb,14:05,1005,998,Hybrid,18,Winter
15-Feb,14:10,1011.2,1003.2,Hybrid,18,Winter
15-Feb,14:15,1015.4,1009,Hybrid,18,Winter
15-Feb,14:20,1017.8,1009.2,Hybrid,18,Winter
15-Feb,14:25,1015,1014.2,Hybrid,18,Winter
15-Feb,14:30,1022.6,1029.4,Hybrid,18,Winter
15-Feb,14:35,1038.2,1041,Hybrid,18,Winter
15-Feb,14:40,1043.4,1043.8,Hybrid,18,Winter
15-Feb,14:45,1058.8,1042.2,Hybrid,18,Winter
15-Feb,14:50,1040.6,1033,Hybrid,18,Winter
15-Feb,14:55,1044.4,1038.2,Hybrid,18,Winter
15-Feb,15:00,1046.2,1057.4,Hybrid,18,Winter
15-Feb,15:05,1059.4,1072.6,Hybrid,18,Winter
15-Feb,15:10,1054,1054,Hybrid,18,Winter
15-Feb,15:15,1036.6,1047,Hybrid,18,Winter
15-Feb,15:20,1047,1044.4,Hybrid,18,Winter
15-Feb,15:25,1048.6,1045,Hybrid,18,Winter
15-Feb,15:30,1050.8,1047.2,Hybrid,18,Winter
15-Feb,15:35,1038.4,1043.2,Hybrid,18,Winter
15-Feb,15:40,1020.6,1037.8,Hybrid,18,Winter
15-Feb,15:45,1005,1035.2,Hybrid,18,Winter
15-Feb,15:50,1018.8,1027.8,Hybrid,18,Winter
15-Feb,15:55,1017.8,1030.8,Hybrid,18,Winter
15-Feb,16:00,1014.2,1024.6,Hybrid,18,Winter
15-Feb,16:05,1015.6,1016.8,Hybrid,18,Winter
15-Feb,16:10,1014.4,1024,Hybrid,18,Winter
15-Feb,16:15,1008.6,1023.8,Hybrid,18,Winter
15-Feb,16:20,1019.4,1024.4,Hybrid,18,Winter
15-Feb,16:25,1022.8,1035.2,Hybrid,18,Winter
15-Feb,16:30,1020.8,1047,Hybrid,18,Winter
15-Feb,16:35,1021.8,1053.8,Hybrid,18,Winter
15-Feb,16:40,1034,1049.6,Hybrid,18,Winter
15-Feb,16:45,1011.4,1044.2,Hybrid,18,Winter
15-Feb,16:50,1002.2,1034.2,Hybrid,18,Winter
15-Feb,16:55,997.4,1017.6,Hybrid,18,Winter
15-Feb,17:00,987,1015.2,Hybrid,18,Winter
16-Feb,9:10,460.4,479,Hybrid,11,Winter
16-Feb,9:15,460.4,476.8,Hybrid,11,Winter
16-Feb,9:20,462,474.6,Hybrid,11,Winter
16-Feb,9:25,461.8,478.2,Hybrid,11,Winter
16-Feb,9:30,462.6,483.6,Hybrid,11,Winter
16-Feb,9:35,462.8,482.8,Hybrid,11,Winter
16-Feb,9:40,472,483.2,Hybrid,11,Winter
16-Feb,9:45,475.6,492.4,Hybrid,11,Winter
16-Feb,9:50,478.6,497.4,Hybrid,11,Winter
16-Feb,9:55,483,498.4,Hybrid,11,Winter
16-Feb,10:00,497.6,507.8,Hybrid,11,Winter
16-Feb,10:05,497.2,514.8,Hybrid,11,Winter
16-Feb,10:10,502.4,521.4,Hybrid,11,Winter
16-Feb,10:15,511.8,528,Hybrid,11,Winter
16-Feb,10:20,515.6,526.8,Hybrid,11,Winter
16-Feb,10:25,511.6,525.4,Hybrid,11,Winter
16-Feb,10:30,514.4,530.8,Hybrid,11,Winter
16-Feb,10:35,518.4,534,Hybrid,11,Winter
16-Feb,10:40,522.4,540,Hybrid,11,Winter
16-Feb,10:45,525.6,546.6,Hybrid,11,Winter
16-Feb,10:50,534,549.2,Hybrid,11,Winter
16-Feb,10:55,542.4,554,Hybrid,11,Winter
16-Feb,11:00,550.4,564.4,Hybrid,11,Winter
16-Feb,11:05,557.8,573.4,Hybrid,11,Winter
16-Feb,11:10,572.4,580.6,Hybrid,11,Winter
16-Feb,11:15,577.2,584.4,Hybrid,11,Winter
16-Feb,11:20,575,589.4,Hybrid,11,Winter
16-Feb,11:25,581.8,599,Hybrid,11,Winter
16-Feb,11:30,601.8,604.2,Hybrid,11,Winter
16-Feb,11:35,608.6,608.4,Hybrid,11,Winter
16-Feb,11:40,612.6,614,Hybrid,11,Winter
16-Feb,11:45,613.8,617.6,Hybrid,11,Winter
16-Feb,11:50,615,621.4,Hybrid,11,Winter
16-Feb,11:55,617.4,621.2,Hybrid,11,Winter
16-Feb,12:00,616.4,626.6,Hybrid,11,Winter
16-Feb,12:05,619.8,632.8,Hybrid,11,Winter
16-Feb,12:10,627.8,643.2,Hybrid,11,Winter
16-Feb,12:15,627,648.8,Hybrid,11,Winter
16-Feb,12:20,632.8,658.6,Hybrid,11,Winter
16-Feb,12:25,653.6,668,Hybrid,11,Winter
16-Feb,12:30,666.8,670.2,Hybrid,11,Winter
16-Feb,12:35,674,673.2,Hybrid,11,Winter
16-Feb,12:40,675.8,675.4,Hybrid,11,Winter
16-Feb,12:45,678,682.2,Hybrid,11,Winter
16-Feb,12:50,688.6,697,Hybrid,11,Winter
16-Feb,12:55,700,705.6,Hybrid,11,Winter
16-Feb,13:00,700.6,718.4,Hybrid,11,Winter
16-Feb,13:05,698.8,719,Hybrid,11,Winter
16-Feb,13:10,708.4,722.4,Hybrid,11,Winter
16-Feb,13:15,719.4,725.2,Hybrid,11,Winter
16-Feb,13:20,718.8,716.2,Hybrid,11,Winter
16-Feb,13:25,726.8,708.4,Hybrid,11,Winter
16-Feb,13:30,730.8,714,Hybrid,11,Winter
16-Feb,13:35,738.8,720.4,Hybrid,11,Winter
16-Feb,13:40,748.2,732.4,Hybrid,11,Winter
16-Feb,13:45,764.8,735.4,Hybrid,11,Winter
16-Feb,13:50,755.2,733.4,Hybrid,11,Winter
16-Feb,13:55,751.2,730.4,Hybrid,11,Winter
16-Feb,14:00,757,730.8,Hybrid,11,Winter
16-Feb,14:05,750.8,730,Hybrid,11,Winter
16-Feb,14:10,756,727.8,Hybrid,11,Winter
16-Feb,14:15,765,728.4,Hybrid,11,Winter
16-Feb,14:20,753.4,734.2,Hybrid,11,Winter
16-Feb,14:25,751.2,736,Hybrid,11,Winter
16-Feb,14:30,750.2,735.8,Hybrid,11,Winter
16-Feb,14:35,751.4,734.4,Hybrid,11,Winter
16-Feb,14:40,753,744.6,Hybrid,11,Winter
16-Feb,14:45,750.2,751.2,Hybrid,11,Winter
16-Feb,14:50,775.8,746,Hybrid,11,Winter
16-Feb,14:55,782,740.4,Hybrid,11,Winter
16-Feb,15:00,758.6,748.2,Hybrid,11,Winter
16-Feb,15:05,762.4,874.6,Hybrid,11,Winter
16-Feb,15:10,794.2,870.8,Hybrid,11,Winter
16-Feb,15:15,781.6,808.2,Hybrid,11,Winter
16-Feb,15:20,767.4,776.4,Hybrid,11,Winter
16-Feb,15:25,757.6,757.6,Hybrid,11,Winter
16-Feb,15:30,755.4,741.4,Hybrid,11,Winter
16-Feb,15:35,749.4,733,Hybrid,11,Winter
16-Feb,15:40,747.6,733.4,Hybrid,11,Winter
16-Feb,15:45,735,724.8,Hybrid,11,Winter
16-Feb,15:50,724.8,714,Hybrid,11,Winter
16-Feb,15:55,720.6,704.4,Hybrid,11,Winter
16-Feb,16:00,714,674.6,Hybrid,11,Winter
16-Feb,16:05,713,647.8,Hybrid,11,Winter
16-Feb,16:10,706,624.4,Hybrid,11,Winter
16-Feb,16:15,693.6,597.6,Hybrid,11,Winter
16-Feb,16:20,670.6,570.8,Hybrid,11,Winter
16-Feb,16:25,644.4,583.4,Hybrid,11,Winter
16-Feb,16:30,621,597.4,Hybrid,11,Winter
16-Feb,16:35,617.2,574.6,Hybrid,11,Winter
16-Feb,16:40,621.4,558,Hybrid,11,Winter
16-Feb,16:45,596.6,547,Hybrid,11,Winter
16-Feb,16:50,572.8,522.6,Hybrid,11,Winter
16-Feb,16:55,570,547,Hybrid,11,Winter
16-Feb,17:00,568,579.8,Hybrid,11,Winter
